year,age,sex,people
2012,0,1,116
2012,1,1,102
2012,2,1,88
2012,3,1,102
2012,4,1,104
2012,5,1,108
2012,6,1,108
2012,7,1,109
2012,8,1,115
2012,9,1,119
2012,10,1,129
2012,11,1,134
2012,12,1,160
2012,13,1,148
2012,14,1,139
2012,15,1,168
2012,16,1,168
2012,17,1,168
2012,18,1,167
2012,19,1,169
2012,20,1,166
2012,21,1,165
2012,22,1,174
2012,23,1,160
2012,24,1,175
2012,25,1,158
2012,26,1,153
2012,27,1,171
2012,28,1,185
2012,29,1,190
2012,30,1,200
2012,31,1,205
2012,32,1,202
2012,33,1,207
2012,34,1,201
2012,35,1,191
2012,36,1,208
2012,37,1,179
2012,38,1,176
2012,39,1,176
2012,40,1,175
2012,41,1,181
2012,42,1,186
2012,43,1,186
2012,44,1,186
2012,45,1,178
2012,46,1,189
2012,47,1,187
2012,48,1,190
2012,49,1,192
2012,50,1,189
2012,51,1,185
2012,52,1,183
2012,53,1,180
2012,54,1,174
2012,55,1,165
2012,56,1,170
2012,57,1,165
2012,58,1,155
2012,59,1,149
2012,60,1,145
2012,61,1,146
2012,62,1,122
2012,63,1,113
2012,64,1,99
2012,65,1,86
2012,66,1,69
2012,67,1,61
2012,68,1,71
2012,69,1,71
2012,70,1,68
2012,71,1,67
2012,72,1,65
2012,73,1,60
2012,74,1,55
2012,75,1,52
2012,76,1,48
2012,77,1,46
2012,78,1,43
2012,79,1,41
2012,80,1,40
2012,81,1,40
2012,82,1,40
2012,83,1,35
2012,84,1,32
2012,85,1,28
2012,86,1,24
2012,87,1,20
2012,88,1,15
2012,89,1,12
2012,90,1,10
2012,91,1,8
2012,92,1,6
2012,93,1,4
2012,94,1,3
2012,95,1,2
2012,96,1,1
2012,97,1,1
2012,98,1,1
2012,99,1,1
2012,100,1,1
2012,0,2,106
2012,1,2,95
2012,2,2,81
2012,3,2,94
2012,4,2,95
2012,5,2,99
2012,6,2,99
2012,7,2,100
2012,8,2,104
2012,9,2,108
2012,10,2,118
2012,11,2,123
2012,12,2,146
2012,13,2,135
2012,14,2,128
2012,15,2,155
2012,16,2,154
2012,17,2,156
2012,18,2,154
2012,19,2,157
2012,20,2,153
2012,21,2,151
2012,22,2,159
2012,23,2,149
2012,24,2,163
2012,25,2,149
2012,26,2,147
2012,27,2,167
2012,28,2,181
2012,29,2,188
2012,30,2,200
2012,31,2,206
2012,32,2,205
2012,33,2,209
2012,34,2,203
2012,35,2,195
2012,36,2,210
2012,37,2,183
2012,38,2,180
2012,39,2,179
2012,40,2,179
2012,41,2,183
2012,42,2,188
2012,43,2,188
2012,44,2,187
2012,45,2,177
2012,46,2,190
2012,47,2,188
2012,48,2,191
2012,49,2,194
2012,50,2,190
2012,51,2,187
2012,52,2,185
2012,53,2,184
2012,54,2,179
2012,55,2,170
2012,56,2,175
2012,57,2,171
2012,58,2,162
2012,59,2,156
2012,60,2,152
2012,61,2,154
2012,62,2,129
2012,63,2,120
2012,64,2,105
2012,65,2,92
2012,66,2,75
2012,67,2,67
2012,68,2,78
2012,69,2,79
2012,70,2,77
2012,71,2,77
2012,72,2,76
2012,73,2,72
2012,74,2,66
2012,75,2,64
2012,76,2,59
2012,77,2,57
2012,78,2,53
2012,79,2,48
2012,80,2,45
2012,81,2,42
2012,82,2,38
2012,83,2,35
2012,84,2,31
2012,85,2,27
2012,86,2,24
2012,87,2,20
2012,88,2,16
2012,89,2,13
2012,90,2,12
2012,91,2,10
2012,92,2,7
2012,93,2,5
2012,94,2,4
2012,95,2,3
2012,96,2,2
2012,97,2,1
2012,98,2,1
2012,99,2,1
2012,100,2,1
2013,0,1,101
2013,1,1,120
2013,2,1,102
2013,3,1,88
2013,4,1,102
2013,5,1,104
2013,6,1,108
2013,7,1,108
2013,8,1,109
2013,9,1,115
2013,10,1,119
2013,11,1,129
2013,12,1,134
2013,13,1,160
2013,14,1,148
2013,15,1,139
2013,16,1,168
2013,17,1,167
2013,18,1,168
2013,19,1,167
2013,20,1,168
2013,21,1,166
2013,22,1,165
2013,23,1,174
2013,24,1,160
2013,25,1,175
2013,26,1,158
2013,27,1,153
2013,28,1,171
2013,29,1,185
2013,30,1,190
2013,31,1,200
2013,32,1,205
2013,33,1,202
2013,34,1,207
2013,35,1,201
2013,36,1,190
2013,37,1,207
2013,38,1,178
2013,39,1,175
2013,40,1,175
2013,41,1,174
2013,42,1,180
2013,43,1,185
2013,44,1,185
2013,45,1,185
2013,46,1,177
2013,47,1,189
2013,48,1,186
2013,49,1,189
2013,50,1,191
2013,51,1,188
2013,52,1,184
2013,53,1,182
2013,54,1,179
2013,55,1,173
2013,56,1,163
2013,57,1,168
2013,58,1,164
2013,59,1,154
2013,60,1,147
2013,61,1,143
2013,62,1,144
2013,63,1,121
2013,64,1,111
2013,65,1,97
2013,66,1,84
2013,67,1,68
2013,68,1,60
2013,69,1,69
2013,70,1,69
2013,71,1,66
2013,72,1,65
2013,73,1,63
2013,74,1,58
2013,75,1,53
2013,76,1,50
2013,77,1,46
2013,78,1,44
2013,79,1,41
2013,80,1,38
2013,81,1,38
2013,82,1,38
2013,83,1,37
2013,84,1,33
2013,85,1,29
2013,86,1,25
2013,87,1,22
2013,88,1,18
2013,89,1,13
2013,90,1,10
2013,91,1,8
2013,92,1,7
2013,93,1,5
2013,94,1,3
2013,95,1,2
2013,96,1,2
2013,97,1,1
2013,98,1,1
2013,99,1,1
2013,100,1,2
2013,0,2,93
2013,1,2,111
2013,2,2,95
2013,3,2,81
2013,4,2,94
2013,5,2,95
2013,6,2,99
2013,7,2,99
2013,8,2,100
2013,9,2,104
2013,10,2,108
2013,11,2,118
2013,12,2,123
2013,13,2,146
2013,14,2,135
2013,15,2,128
2013,16,2,155
2013,17,2,154
2013,18,2,156
2013,19,2,154
2013,20,2,157
2013,21,2,153
2013,22,2,151
2013,23,2,159
2013,24,2,149
2013,25,2,164
2013,26,2,149
2013,27,2,148
2013,28,2,168
2013,29,2,181
2013,30,2,189
2013,31,2,201
2013,32,2,207
2013,33,2,206
2013,34,2,209
2013,35,2,204
2013,36,2,195
2013,37,2,211
2013,38,2,183
2013,39,2,180
2013,40,2,179
2013,41,2,179
2013,42,2,183
2013,43,2,187
2013,44,2,188
2013,45,2,186
2013,46,2,177
2013,47,2,190
2013,48,2,188
2013,49,2,190
2013,50,2,194
2013,51,2,190
2013,52,2,187
2013,53,2,185
2013,54,2,184
2013,55,2,178
2013,56,2,170
2013,57,2,175
2013,58,2,170
2013,59,2,161
2013,60,2,155
2013,61,2,151
2013,62,2,153
2013,63,2,128
2013,64,2,119
2013,65,2,104
2013,66,2,92
2013,67,2,74
2013,68,2,67
2013,69,2,77
2013,70,2,78
2013,71,2,76
2013,72,2,75
2013,73,2,75
2013,74,2,70
2013,75,2,65
2013,76,2,62
2013,77,2,57
2013,78,2,55
2013,79,2,51
2013,80,2,46
2013,81,2,43
2013,82,2,40
2013,83,2,36
2013,84,2,32
2013,85,2,29
2013,86,2,25
2013,87,2,22
2013,88,2,18
2013,89,2,14
2013,90,2,12
2013,91,2,10
2013,92,2,8
2013,93,2,6
2013,94,2,4
2013,95,2,3
2013,96,2,2
2013,97,2,1
2013,98,2,1
2013,99,2,1
2013,100,2,1
2014,0,1,97
2014,1,1,106
2014,2,1,121
2014,3,1,102
2014,4,1,89
2014,5,1,102
2014,6,1,104
2014,7,1,108
2014,8,1,108
2014,9,1,109
2014,10,1,115
2014,11,1,119
2014,12,1,129
2014,13,1,134
2014,14,1,160
2014,15,1,148
2014,16,1,139
2014,17,1,168
2014,18,1,167
2014,19,1,168
2014,20,1,167
2014,21,1,168
2014,22,1,166
2014,23,1,165
2014,24,1,173
2014,25,1,160
2014,26,1,175
2014,27,1,158
2014,28,1,153
2014,29,1,171
2014,30,1,185
2014,31,1,189
2014,32,1,199
2014,33,1,205
2014,34,1,201
2014,35,1,206
2014,36,1,200
2014,37,1,190
2014,38,1,207
2014,39,1,178
2014,40,1,175
2014,41,1,175
2014,42,1,173
2014,43,1,179
2014,44,1,184
2014,45,1,185
2014,46,1,185
2014,47,1,176
2014,48,1,188
2014,49,1,185
2014,50,1,188
2014,51,1,189
2014,52,1,186
2014,53,1,183
2014,54,1,181
2014,55,1,178
2014,56,1,172
2014,57,1,162
2014,58,1,167
2014,59,1,163
2014,60,1,152
2014,61,1,146
2014,62,1,142
2014,63,1,142
2014,64,1,119
2014,65,1,110
2014,66,1,96
2014,67,1,83
2014,68,1,66
2014,69,1,59
2014,70,1,68
2014,71,1,67
2014,72,1,64
2014,73,1,63
2014,74,1,61
2014,75,1,56
2014,76,1,50
2014,77,1,48
2014,78,1,43
2014,79,1,41
2014,80,1,38
2014,81,1,36
2014,82,1,35
2014,83,1,35
2014,84,1,34
2014,85,1,30
2014,86,1,26
2014,87,1,22
2014,88,1,19
2014,89,1,16
2014,90,1,11
2014,91,1,9
2014,92,1,7
2014,93,1,6
2014,94,1,4
2014,95,1,3
2014,96,1,2
2014,97,1,1
2014,98,1,1
2014,99,1,1
2014,100,1,2
2014,0,2,89
2014,1,2,98
2014,2,2,112
2014,3,2,95
2014,4,2,81
2014,5,2,94
2014,6,2,95
2014,7,2,99
2014,8,2,99
2014,9,2,100
2014,10,2,104
2014,11,2,108
2014,12,2,118
2014,13,2,123
2014,14,2,146
2014,15,2,135
2014,16,2,128
2014,17,2,155
2014,18,2,154
2014,19,2,156
2014,20,2,154
2014,21,2,157
2014,22,2,152
2014,23,2,151
2014,24,2,159
2014,25,2,149
2014,26,2,164
2014,27,2,150
2014,28,2,148
2014,29,2,168
2014,30,2,182
2014,31,2,189
2014,32,2,201
2014,33,2,207
2014,34,2,206
2014,35,2,210
2014,36,2,204
2014,37,2,195
2014,38,2,211
2014,39,2,183
2014,40,2,180
2014,41,2,179
2014,42,2,179
2014,43,2,183
2014,44,2,187
2014,45,2,187
2014,46,2,186
2014,47,2,177
2014,48,2,190
2014,49,2,188
2014,50,2,190
2014,51,2,193
2014,52,2,190
2014,53,2,187
2014,54,2,185
2014,55,2,184
2014,56,2,178
2014,57,2,169
2014,58,2,174
2014,59,2,169
2014,60,2,161
2014,61,2,154
2014,62,2,150
2014,63,2,152
2014,64,2,128
2014,65,2,118
2014,66,2,104
2014,67,2,91
2014,68,2,74
2014,69,2,66
2014,70,2,76
2014,71,2,76
2014,72,2,75
2014,73,2,74
2014,74,2,73
2014,75,2,69
2014,76,2,63
2014,77,2,61
2014,78,2,55
2014,79,2,53
2014,80,2,49
2014,81,2,44
2014,82,2,41
2014,83,2,38
2014,84,2,34
2014,85,2,30
2014,86,2,26
2014,87,2,23
2014,88,2,20
2014,89,2,16
2014,90,2,13
2014,91,2,10
2014,92,2,8
2014,93,2,7
2014,94,2,5
2014,95,2,3
2014,96,2,2
2014,97,2,2
2014,98,2,1
2014,99,2,1
2014,100,2,2
2015,0,1,95
2015,1,1,101
2015,2,1,106
2015,3,1,121
2015,4,1,102
2015,5,1,89
2015,6,1,102
2015,7,1,104
2015,8,1,108
2015,9,1,108
2015,10,1,109
2015,11,1,115
2015,12,1,119
2015,13,1,129
2015,14,1,134
2015,15,1,160
2015,16,1,148
2015,17,1,139
2015,18,1,168
2015,19,1,167
2015,20,1,167
2015,21,1,167
2015,22,1,168
2015,23,1,166
2015,24,1,165
2015,25,1,173
2015,26,1,159
2015,27,1,175
2015,28,1,158
2015,29,1,153
2015,30,1,171
2015,31,1,184
2015,32,1,189
2015,33,1,199
2015,34,1,204
2015,35,1,201
2015,36,1,206
2015,37,1,200
2015,38,1,190
2015,39,1,206
2015,40,1,177
2015,41,1,174
2015,42,1,174
2015,43,1,173
2015,44,1,178
2015,45,1,183
2015,46,1,184
2015,47,1,184
2015,48,1,175
2015,49,1,187
2015,50,1,184
2015,51,1,187
2015,52,1,188
2015,53,1,185
2015,54,1,182
2015,55,1,180
2015,56,1,177
2015,57,1,170
2015,58,1,161
2015,59,1,165
2015,60,1,161
2015,61,1,151
2015,62,1,144
2015,63,1,140
2015,64,1,141
2015,65,1,118
2015,66,1,108
2015,67,1,94
2015,68,1,82
2015,69,1,65
2015,70,1,57
2015,71,1,66
2015,72,1,66
2015,73,1,62
2015,74,1,61
2015,75,1,59
2015,76,1,54
2015,77,1,48
2015,78,1,45
2015,79,1,41
2015,80,1,39
2015,81,1,36
2015,82,1,34
2015,83,1,33
2015,84,1,32
2015,85,1,31
2015,86,1,27
2015,87,1,24
2015,88,1,20
2015,89,1,17
2015,90,1,14
2015,91,1,10
2015,92,1,7
2015,93,1,6
2015,94,1,5
2015,95,1,3
2015,96,1,2
2015,97,1,1
2015,98,1,1
2015,99,1,1
2015,100,1,2
2015,0,2,87
2015,1,2,94
2015,2,2,98
2015,3,2,112
2015,4,2,96
2015,5,2,81
2015,6,2,94
2015,7,2,95
2015,8,2,98
2015,9,2,99
2015,10,2,100
2015,11,2,104
2015,12,2,108
2015,13,2,117
2015,14,2,123
2015,15,2,146
2015,16,2,135
2015,17,2,128
2015,18,2,155
2015,19,2,155
2015,20,2,156
2015,21,2,154
2015,22,2,157
2015,23,2,152
2015,24,2,151
2015,25,2,159
2015,26,2,149
2015,27,2,165
2015,28,2,151
2015,29,2,149
2015,30,2,169
2015,31,2,183
2015,32,2,190
2015,33,2,202
2015,34,2,207
2015,35,2,206
2015,36,2,210
2015,37,2,204
2015,38,2,195
2015,39,2,211
2015,40,2,183
2015,41,2,180
2015,42,2,179
2015,43,2,179
2015,44,2,183
2015,45,2,187
2015,46,2,187
2015,47,2,186
2015,48,2,176
2015,49,2,190
2015,50,2,187
2015,51,2,190
2015,52,2,193
2015,53,2,190
2015,54,2,186
2015,55,2,184
2015,56,2,183
2015,57,2,177
2015,58,2,169
2015,59,2,174
2015,60,2,169
2015,61,2,160
2015,62,2,154
2015,63,2,150
2015,64,2,152
2015,65,2,127
2015,66,2,117
2015,67,2,103
2015,68,2,90
2015,69,2,73
2015,70,2,65
2015,71,2,75
2015,72,2,75
2015,73,2,73
2015,74,2,73
2015,75,2,72
2015,76,2,67
2015,77,2,61
2015,78,2,59
2015,79,2,53
2015,80,2,51
2015,81,2,47
2015,82,2,42
2015,83,2,38
2015,84,2,36
2015,85,2,32
2015,86,2,28
2015,87,2,24
2015,88,2,20
2015,89,2,18
2015,90,2,14
2015,91,2,11
2015,92,2,9
2015,93,2,7
2015,94,2,6
2015,95,2,4
2015,96,2,3
2015,97,2,2
2015,98,2,1
2015,99,2,1
2015,100,2,2
2016,0,1,95
2016,1,1,99
2016,2,1,101
2016,3,1,106
2016,4,1,121
2016,5,1,102
2016,6,1,89
2016,7,1,102
2016,8,1,105
2016,9,1,108
2016,10,1,108
2016,11,1,109
2016,12,1,115
2016,13,1,119
2016,14,1,129
2016,15,1,134
2016,16,1,160
2016,17,1,147
2016,18,1,139
2016,19,1,168
2016,20,1,167
2016,21,1,167
2016,22,1,167
2016,23,1,168
2016,24,1,166
2016,25,1,165
2016,26,1,173
2016,27,1,159
2016,28,1,175
2016,29,1,158
2016,30,1,153
2016,31,1,171
2016,32,1,184
2016,33,1,189
2016,34,1,199
2016,35,1,204
2016,36,1,201
2016,37,1,206
2016,38,1,200
2016,39,1,189
2016,40,1,206
2016,41,1,177
2016,42,1,174
2016,43,1,174
2016,44,1,172
2016,45,1,178
2016,46,1,183
2016,47,1,183
2016,48,1,183
2016,49,1,174
2016,50,1,186
2016,51,1,183
2016,52,1,186
2016,53,1,187
2016,54,1,184
2016,55,1,181
2016,56,1,179
2016,57,1,175
2016,58,1,169
2016,59,1,159
2016,60,1,164
2016,61,1,159
2016,62,1,149
2016,63,1,143
2016,64,1,139
2016,65,1,139
2016,66,1,116
2016,67,1,106
2016,68,1,93
2016,69,1,80
2016,70,1,64
2016,71,1,56
2016,72,1,64
2016,73,1,64
2016,74,1,60
2016,75,1,59
2016,76,1,56
2016,77,1,51
2016,78,1,46
2016,79,1,43
2016,80,1,39
2016,81,1,37
2016,82,1,34
2016,83,1,31
2016,84,1,30
2016,85,1,29
2016,86,1,28
2016,87,1,24
2016,88,1,21
2016,89,1,17
2016,90,1,15
2016,91,1,12
2016,92,1,8
2016,93,1,6
2016,94,1,5
2016,95,1,4
2016,96,1,2
2016,97,1,2
2016,98,1,1
2016,99,1,1
2016,100,1,2
2016,0,2,87
2016,1,2,92
2016,2,2,94
2016,3,2,98
2016,4,2,112
2016,5,2,96
2016,6,2,82
2016,7,2,94
2016,8,2,95
2016,9,2,99
2016,10,2,99
2016,11,2,100
2016,12,2,104
2016,13,2,108
2016,14,2,117
2016,15,2,123
2016,16,2,146
2016,17,2,135
2016,18,2,128
2016,19,2,155
2016,20,2,155
2016,21,2,156
2016,22,2,154
2016,23,2,157
2016,24,2,152
2016,25,2,151
2016,26,2,160
2016,27,2,150
2016,28,2,165
2016,29,2,151
2016,30,2,150
2016,31,2,170
2016,32,2,183
2016,33,2,190
2016,34,2,202
2016,35,2,207
2016,36,2,206
2016,37,2,210
2016,38,2,204
2016,39,2,195
2016,40,2,211
2016,41,2,183
2016,42,2,180
2016,43,2,178
2016,44,2,179
2016,45,2,183
2016,46,2,187
2016,47,2,187
2016,48,2,186
2016,49,2,176
2016,50,2,190
2016,51,2,187
2016,52,2,189
2016,53,2,193
2016,54,2,189
2016,55,2,186
2016,56,2,184
2016,57,2,183
2016,58,2,177
2016,59,2,168
2016,60,2,173
2016,61,2,168
2016,62,2,159
2016,63,2,153
2016,64,2,149
2016,65,2,151
2016,66,2,126
2016,67,2,117
2016,68,2,102
2016,69,2,89
2016,70,2,72
2016,71,2,64
2016,72,2,74
2016,73,2,74
2016,74,2,72
2016,75,2,71
2016,76,2,70
2016,77,2,65
2016,78,2,59
2016,79,2,57
2016,80,2,51
2016,81,2,49
2016,82,2,44
2016,83,2,39
2016,84,2,36
2016,85,2,33
2016,86,2,29
2016,87,2,25
2016,88,2,22
2016,89,2,18
2016,90,2,16
2016,91,2,12
2016,92,2,9
2016,93,2,7
2016,94,2,6
2016,95,2,4
2016,96,2,3
2016,97,2,2
2016,98,2,1
2016,99,2,1
2016,100,2,2
2017,0,1,94
2017,1,1,99
2017,2,1,99
2017,3,1,101
2017,4,1,106
2017,5,1,121
2017,6,1,102
2017,7,1,89
2017,8,1,102
2017,9,1,105
2017,10,1,108
2017,11,1,109
2017,12,1,109
2017,13,1,115
2017,14,1,119
2017,15,1,129
2017,16,1,134
2017,17,1,159
2017,18,1,147
2017,19,1,139
2017,20,1,168
2017,21,1,167
2017,22,1,167
2017,23,1,167
2017,24,1,168
2017,25,1,166
2017,26,1,165
2017,27,1,173
2017,28,1,159
2017,29,1,175
2017,30,1,158
2017,31,1,152
2017,32,1,171
2017,33,1,184
2017,34,1,189
2017,35,1,199
2017,36,1,204
2017,37,1,200
2017,38,1,205
2017,39,1,199
2017,40,1,189
2017,41,1,205
2017,42,1,176
2017,43,1,173
2017,44,1,173
2017,45,1,171
2017,46,1,177
2017,47,1,182
2017,48,1,182
2017,49,1,182
2017,50,1,173
2017,51,1,185
2017,52,1,182
2017,53,1,185
2017,54,1,186
2017,55,1,183
2017,56,1,180
2017,57,1,177
2017,58,1,174
2017,59,1,168
2017,60,1,158
2017,61,1,162
2017,62,1,158
2017,63,1,148
2017,64,1,141
2017,65,1,137
2017,66,1,137
2017,67,1,114
2017,68,1,104
2017,69,1,91
2017,70,1,78
2017,71,1,62
2017,72,1,54
2017,73,1,62
2017,74,1,62
2017,75,1,58
2017,76,1,57
2017,77,1,54
2017,78,1,49
2017,79,1,44
2017,80,1,41
2017,81,1,37
2017,82,1,34
2017,83,1,31
2017,84,1,29
2017,85,1,27
2017,86,1,26
2017,87,1,25
2017,88,1,21
2017,89,1,18
2017,90,1,15
2017,91,1,12
2017,92,1,10
2017,93,1,7
2017,94,1,5
2017,95,1,4
2017,96,1,3
2017,97,1,2
2017,98,1,1
2017,99,1,1
2017,100,1,3
2017,0,2,87
2017,1,2,92
2017,2,2,92
2017,3,2,94
2017,4,2,98
2017,5,2,112
2017,6,2,96
2017,7,2,81
2017,8,2,94
2017,9,2,95
2017,10,2,99
2017,11,2,99
2017,12,2,100
2017,13,2,104
2017,14,2,108
2017,15,2,117
2017,16,2,123
2017,17,2,146
2017,18,2,135
2017,19,2,128
2017,20,2,155
2017,21,2,154
2017,22,2,156
2017,23,2,154
2017,24,2,157
2017,25,2,153
2017,26,2,152
2017,27,2,160
2017,28,2,150
2017,29,2,166
2017,30,2,152
2017,31,2,150
2017,32,2,170
2017,33,2,183
2017,34,2,191
2017,35,2,202
2017,36,2,208
2017,37,2,206
2017,38,2,210
2017,39,2,204
2017,40,2,195
2017,41,2,211
2017,42,2,183
2017,43,2,180
2017,44,2,178
2017,45,2,179
2017,46,2,183
2017,47,2,187
2017,48,2,187
2017,49,2,186
2017,50,2,176
2017,51,2,189
2017,52,2,187
2017,53,2,189
2017,54,2,192
2017,55,2,189
2017,56,2,186
2017,57,2,183
2017,58,2,182
2017,59,2,176
2017,60,2,168
2017,61,2,172
2017,62,2,167
2017,63,2,159
2017,64,2,152
2017,65,2,148
2017,66,2,150
2017,67,2,125
2017,68,2,115
2017,69,2,101
2017,70,2,88
2017,71,2,71
2017,72,2,63
2017,73,2,72
2017,74,2,73
2017,75,2,71
2017,76,2,69
2017,77,2,68
2017,78,2,64
2017,79,2,57
2017,80,2,55
2017,81,2,49
2017,82,2,47
2017,83,2,42
2017,84,2,37
2017,85,2,34
2017,86,2,31
2017,87,2,27
2017,88,2,23
2017,89,2,20
2017,90,2,16
2017,91,2,13
2017,92,2,10
2017,93,2,8
2017,94,2,6
2017,95,2,5
2017,96,2,4
2017,97,2,2
2017,98,2,1
2017,99,2,1
2017,100,2,2
2018,0,1,94
2018,1,1,99
2018,2,1,99
2018,3,1,99
2018,4,1,102
2018,5,1,106
2018,6,1,121
2018,7,1,102
2018,8,1,89
2018,9,1,102
2018,10,1,105
2018,11,1,108
2018,12,1,109
2018,13,1,109
2018,14,1,115
2018,15,1,119
2018,16,1,129
2018,17,1,134
2018,18,1,159
2018,19,1,147
2018,20,1,138
2018,21,1,167
2018,22,1,167
2018,23,1,167
2018,24,1,166
2018,25,1,168
2018,26,1,166
2018,27,1,165
2018,28,1,173
2018,29,1,159
2018,30,1,174
2018,31,1,158
2018,32,1,152
2018,33,1,170
2018,34,1,184
2018,35,1,188
2018,36,1,198
2018,37,1,203
2018,38,1,200
2018,39,1,205
2018,40,1,199
2018,41,1,188
2018,42,1,205
2018,43,1,175
2018,44,1,172
2018,45,1,172
2018,46,1,171
2018,47,1,176
2018,48,1,181
2018,49,1,181
2018,50,1,181
2018,51,1,172
2018,52,1,183
2018,53,1,181
2018,54,1,183
2018,55,1,185
2018,56,1,182
2018,57,1,178
2018,58,1,176
2018,59,1,173
2018,60,1,166
2018,61,1,156
2018,62,1,161
2018,63,1,156
2018,64,1,146
2018,65,1,139
2018,66,1,135
2018,67,1,135
2018,68,1,112
2018,69,1,103
2018,70,1,89
2018,71,1,77
2018,72,1,61
2018,73,1,53
2018,74,1,60
2018,75,1,59
2018,76,1,56
2018,77,1,54
2018,78,1,51
2018,79,1,46
2018,80,1,41
2018,81,1,38
2018,82,1,34
2018,83,1,32
2018,84,1,29
2018,85,1,26
2018,86,1,25
2018,87,1,24
2018,88,1,22
2018,89,1,19
2018,90,1,16
2018,91,1,13
2018,92,1,11
2018,93,1,8
2018,94,1,6
2018,95,1,4
2018,96,1,3
2018,97,1,2
2018,98,1,2
2018,99,1,1
2018,100,1,3
2018,0,2,86
2018,1,2,91
2018,2,2,92
2018,3,2,92
2018,4,2,94
2018,5,2,98
2018,6,2,112
2018,7,2,96
2018,8,2,81
2018,9,2,94
2018,10,2,95
2018,11,2,99
2018,12,2,99
2018,13,2,100
2018,14,2,104
2018,15,2,108
2018,16,2,117
2018,17,2,123
2018,18,2,146
2018,19,2,135
2018,20,2,128
2018,21,2,155
2018,22,2,154
2018,23,2,156
2018,24,2,154
2018,25,2,157
2018,26,2,153
2018,27,2,152
2018,28,2,161
2018,29,2,151
2018,30,2,167
2018,31,2,152
2018,32,2,151
2018,33,2,170
2018,34,2,184
2018,35,2,191
2018,36,2,202
2018,37,2,208
2018,38,2,206
2018,39,2,210
2018,40,2,204
2018,41,2,195
2018,42,2,210
2018,43,2,183
2018,44,2,180
2018,45,2,178
2018,46,2,179
2018,47,2,182
2018,48,2,187
2018,49,2,187
2018,50,2,185
2018,51,2,176
2018,52,2,189
2018,53,2,186
2018,54,2,189
2018,55,2,192
2018,56,2,188
2018,57,2,185
2018,58,2,183
2018,59,2,182
2018,60,2,176
2018,61,2,167
2018,62,2,171
2018,63,2,167
2018,64,2,158
2018,65,2,151
2018,66,2,147
2018,67,2,148
2018,68,2,124
2018,69,2,114
2018,70,2,100
2018,71,2,87
2018,72,2,70
2018,73,2,62
2018,74,2,71
2018,75,2,71
2018,76,2,69
2018,77,2,68
2018,78,2,66
2018,79,2,61
2018,80,2,55
2018,81,2,52
2018,82,2,47
2018,83,2,44
2018,84,2,40
2018,85,2,35
2018,86,2,31
2018,87,2,28
2018,88,2,24
2018,89,2,21
2018,90,2,17
2018,91,2,14
2018,92,2,12
2018,93,2,9
2018,94,2,6
2018,95,2,5
2018,96,2,4
2018,97,2,3
2018,98,2,2
2018,99,2,1
2018,100,2,2
2019,0,1,94
2019,1,1,98
2019,2,1,99
2019,3,1,99
2019,4,1,100
2019,5,1,102
2019,6,1,106
2019,7,1,121
2019,8,1,102
2019,9,1,89
2019,10,1,102
2019,11,1,105
2019,12,1,108
2019,13,1,108
2019,14,1,109
2019,15,1,115
2019,16,1,119
2019,17,1,129
2019,18,1,133
2019,19,1,159
2019,20,1,147
2019,21,1,138
2019,22,1,167
2019,23,1,167
2019,24,1,167
2019,25,1,166
2019,26,1,168
2019,27,1,166
2019,28,1,165
2019,29,1,173
2019,30,1,159
2019,31,1,174
2019,32,1,157
2019,33,1,152
2019,34,1,170
2019,35,1,183
2019,36,1,188
2019,37,1,198
2019,38,1,203
2019,39,1,199
2019,40,1,204
2019,41,1,198
2019,42,1,187
2019,43,1,204
2019,44,1,175
2019,45,1,172
2019,46,1,172
2019,47,1,170
2019,48,1,175
2019,49,1,180
2019,50,1,180
2019,51,1,180
2019,52,1,171
2019,53,1,182
2019,54,1,179
2019,55,1,182
2019,56,1,184
2019,57,1,180
2019,58,1,177
2019,59,1,174
2019,60,1,171
2019,61,1,165
2019,62,1,155
2019,63,1,159
2019,64,1,154
2019,65,1,144
2019,66,1,137
2019,67,1,133
2019,68,1,132
2019,69,1,110
2019,70,1,100
2019,71,1,87
2019,72,1,75
2019,73,1,59
2019,74,1,51
2019,75,1,58
2019,76,1,57
2019,77,1,54
2019,78,1,52
2019,79,1,49
2019,80,1,44
2019,81,1,39
2019,82,1,36
2019,83,1,32
2019,84,1,29
2019,85,1,26
2019,86,1,24
2019,87,1,22
2019,88,1,21
2019,89,1,19
2019,90,1,16
2019,91,1,14
2019,92,1,11
2019,93,1,9
2019,94,1,7
2019,95,1,5
2019,96,1,3
2019,97,1,3
2019,98,1,2
2019,99,1,1
2019,100,1,3
2019,0,2,86
2019,1,2,91
2019,2,2,92
2019,3,2,92
2019,4,2,92
2019,5,2,94
2019,6,2,98
2019,7,2,112
2019,8,2,96
2019,9,2,82
2019,10,2,94
2019,11,2,95
2019,12,2,99
2019,13,2,99
2019,14,2,100
2019,15,2,104
2019,16,2,108
2019,17,2,117
2019,18,2,123
2019,19,2,146
2019,20,2,135
2019,21,2,128
2019,22,2,155
2019,23,2,154
2019,24,2,156
2019,25,2,154
2019,26,2,157
2019,27,2,153
2019,28,2,153
2019,29,2,161
2019,30,2,152
2019,31,2,167
2019,32,2,153
2019,33,2,151
2019,34,2,171
2019,35,2,184
2019,36,2,191
2019,37,2,202
2019,38,2,208
